yr_built,bedrooms,bathrooms,sqft_living,waterfront,view,condition,grade,price
2006,5,4,4410,0,0,3,11,1.24E+06
2008,3,2.5,1780,0,0,3,8,672000
2010,3,2.5,1760,0,0,3,8,310000
2014,3,3.5,4410,1,4,3,11,3.00E+06
2014,6,4.25,5550,0,2,3,11,2.35E+06
2005,3,2.5,2432,0,2,3,9,427000
2008,3,2.5,2283,0,0,3,8,389950
2012,3,2.5,1860,0,0,3,8,309620
2014,4,2.5,2701,0,0,3,9,399895
2014,4,2.5,2930,0,0,3,9,442515
2010,3,2.25,1540,0,0,3,8,375000
2014,3,2.5,2242,0,0,3,8,309780
2007,3,2.5,1950,0,0,3,7,425000
2007,2,3,1160,0,0,3,7,405000
2014,3,2.5,2060,0,0,3,9,356250
2013,3,2.25,1230,0,0,3,8,550000
2001,2,1.5,1160,0,0,3,7,340000
2014,4,2.5,2245,0,0,3,8,362865
2014,4,3.5,4120,0,1,3,11,1.36E+06
2007,4,2.5,3400,0,0,3,9,830000
2014,5,3.75,4270,0,0,3,10,1.60E+06
2014,4,3.5,2890,0,0,3,9,855000
2008,5,3.5,3220,0,0,3,9,1.21E+06
2006,4,3.5,4010,0,1,3,11,1.39E+06
2013,4,3.5,2260,0,0,3,7,400200
2007,2,1,1140,0,0,3,8,235000
2009,3,2,1640,0,0,3,8,349950
2014,4,2.75,3510,0,0,3,9,659950
2011,3,2.75,3010,0,0,3,9,785000
2006,2,2.25,1060,0,0,3,8,475000
2014,3,2.5,1658,0,0,3,8,263900
2012,3,2.5,1960,0,0,3,8,342000
2014,3,2.5,2420,0,0,3,8,367899
2014,3,3.5,3420,0,0,3,9,657044
2007,2,1.5,893,0,0,3,8,359950
2014,4,2.75,3020,0,0,3,9,879950
2013,4,2.5,2470,0,0,3,8,550000
2012,4,2.5,2009,0,0,3,8,279000
2005,3,2.5,1530,0,0,3,7,255000
2014,3,1.75,1590,0,0,3,8,609500
2013,5,3,2630,0,0,3,8,420000
2008,4,2.5,3230,0,0,3,9,570000
2012,3,2.25,1430,0,0,3,8,439000
2012,3,2.5,2242,0,0,3,8,310000
2014,4,2.5,2500,0,0,3,8,635000
2009,3,2.5,1230,0,0,3,8,399950
2009,4,2.5,3020,0,0,3,9,805000
2015,4,3.5,3480,0,0,3,9,1.80E+06
2008,4,3,3330,0,0,3,9,1.21E+06
2006,4,2.5,3400,0,0,3,10,745000
2005,2,1.5,830,0,0,3,7,329445
2007,5,3,3110,0,0,3,8,588000
2014,3,2.5,1910,0,0,3,8,494815
2014,3,2.75,3230,0,0,3,9,591975
2011,5,2.75,3380,0,0,3,9,600000
2012,3,2.75,2830,0,0,3,8,673000
2014,5,3.5,3700,0,0,3,9,889950
2002,4,3,2520,0,0,3,7,500000
2007,3,2.25,1530,0,0,3,8,500000
2006,4,4.25,4420,0,0,3,10,890000
2006,3,3,1460,0,0,3,8,437000
2006,3,2.25,1450,0,0,3,8,419700
1930,3,2,1160,0,0,4,6,394000
2010,3,2,1640,0,0,3,8,342000
2008,3,1.75,1444,0,0,3,7,420000
2008,3,2.5,1620,0,4,3,8,580000
2007,2,1.5,1100,0,0,3,7,343000
2008,2,1.5,1340,0,0,3,8,390000
2011,3,1.5,1450,0,0,3,7,274000
2008,4,2.5,3040,0,0,3,9,700000
2006,4,2.5,2560,0,0,3,9,838000
2006,6,3,2744,0,0,3,7,300000
2008,3,2.25,1420,0,0,3,8,467000
1943,2,1,700,0,0,3,6,395000
2000,5,4.25,4110,0,2,3,10,734000
2013,5,2.75,2670,0,0,3,8,480000
2010,3,2.75,2130,0,0,3,9,539000
2014,5,2.75,3078,0,0,3,9,459950
2006,2,1,840,0,0,3,7,306500
2014,3,2.5,1800,0,0,3,8,408474
2008,3,2.75,2580,0,0,3,8,437000
2012,3,1.5,1270,0,0,3,7,160797
2014,4,3.5,3065,0,0,3,9,729000
2007,3,2.5,1861,0,0,3,8,499000
2014,4,2.75,2260,0,0,3,8,359950
2013,5,3.25,4150,0,0,3,10,929000
2014,2,2.5,1500,0,0,3,8,529950
2012,3,2.25,1620,0,0,3,8,461000
2005,2,1.5,830,0,0,3,7,271115
2003,4,2.5,3120,0,0,3,7,653000
2007,3,2.5,1870,0,0,3,8,565000
2014,3,2.25,1240,0,0,3,8,529950
2007,4,2.5,2820,0,0,3,9,585000
2014,3,1.75,1630,0,0,3,8,609000
2012,3,2.25,1584,0,0,3,7,267000
2012,4,2.5,2840,0,0,3,8,557000
2006,4,3.25,3910,0,0,3,9,709950
2011,3,2.5,1730,0,0,3,9,625000
2013,3,2.75,1840,0,0,3,10,599000
2008,4,3.75,4030,0,0,3,10,920000
2014,4,3.5,3440,0,0,3,9,1.29E+06
2012,4,2.5,2110,0,0,3,7,324500
2009,3,2.5,2430,0,0,3,7,471500
2007,4,3.75,4690,0,0,3,10,1.02E+06
2014,4,3.5,3500,0,0,3,9,998000
2006,4,2.5,2070,0,0,3,7,262000
2009,4,3.5,3350,0,2,3,8,844000
2013,4,2.5,2440,0,0,3,8,745641
2008,5,3,3010,0,0,3,9,659950
2014,3,2.5,2060,0,0,3,8,339989
2009,2,2.5,1570,0,0,3,7,352500
2008,3,2.5,1580,0,0,3,8,525000
2014,5,3.5,4280,0,3,3,10,1.14E+06
2011,5,3.5,2815,0,0,3,9,491000
2011,4,2.5,2620,0,0,3,9,675000
2007,3,2.25,1250,0,0,3,8,344000
2008,4,2.5,3250,0,0,3,8,530000
2003,4,3.25,2510,0,0,3,9,290500
2012,2,1.75,1270,0,0,3,8,335000
2007,5,4,6670,0,0,3,12,3.00E+06
2013,3,2.5,1580,0,0,3,8,379000
2008,3,1.5,1360,0,0,3,8,385000
1962,4,2.5,2400,0,0,3,8,500012
2008,3,3,1571,0,0,3,8,366750
2007,2,2,1405,0,0,3,8,405000
1971,3,1.5,1010,0,0,3,8,356999
2006,2,2.5,1450,0,0,3,8,590000
2014,3,1.75,1420,0,0,3,7,294000
2013,4,2.5,2650,0,0,3,8,731500
2014,5,2.75,3030,0,0,3,9,837219
2008,4,5.5,6530,0,2,3,11,1.60E+06
2013,3,2.75,2670,0,0,3,10,798800
2007,2,2.5,1170,0,0,3,9,482500
2007,4,2.5,3260,0,0,3,9,820000
2007,3,1.5,1480,0,0,3,7,319000
2013,3,2.5,2700,0,3,3,9,950000
2007,4,3.5,4640,0,0,3,10,1.27E+06
2007,3,2.5,1601,0,0,3,7,378000
2008,5,3.75,5350,0,1,3,11,3.35E+06
2011,3,2.5,2540,0,0,3,8,489950
2006,2,1.75,1030,0,0,3,7,345000
2012,3,2.5,2730,0,0,3,8,510000
2014,4,2.5,3172,0,0,3,8,432500
2006,4,2.5,3160,0,0,3,9,650000
2008,4,2.5,2850,0,0,3,9,750000
2014,4,3.5,2780,0,0,3,8,870000
2014,4,3.5,3860,0,0,3,10,900000
2014,2,1.75,1180,0,0,3,10,664950
2004,3,2.25,1410,0,0,3,7,391000
2008,4,3.5,6370,0,0,3,12,1.80E+06
2014,5,3,3223,0,0,3,9,479349
2011,4,3.25,2600,0,0,3,8,661000
2006,3,3.25,1380,0,0,3,8,379000
2010,3,2.25,1620,0,0,3,8,415000
2007,3,3.25,1370,0,0,3,8,375000
2007,3,2,1220,0,0,3,8,355000
2009,3,2.5,1280,0,0,3,8,540000
2006,2,1.5,770,0,0,3,7,290000
2008,3,2.5,1210,0,0,3,8,500000
2011,4,2.5,2890,0,0,3,8,416000
2011,3,2.5,1580,0,0,3,8,349900
2014,3,2.25,1530,0,0,3,9,465000
2007,4,2.5,3670,0,0,3,10,950000
2014,4,2.25,1850,0,0,3,8,496800
2014,4,2.5,2440,0,0,3,8,680000
2015,4,3.25,2190,0,0,3,9,920000
2015,5,4,4360,0,0,3,10,1.29E+06
2003,4,2.75,3990,0,0,3,9,825000
2007,3,2.5,1270,0,0,3,7,292000
2009,4,2.5,3340,0,0,3,8,576000
2008,2,2,1500,0,3,3,8,670000
2008,4,3.5,3120,0,0,3,9,953007
2012,4,2.5,2480,0,0,3,8,399000
2008,2,2,1110,0,0,3,7,399000
2014,4,2.75,2760,0,0,3,10,847093
2014,3,2.5,1510,0,0,3,8,599950
2007,3,2.5,1460,0,0,3,8,499000
2006,4,2.75,3980,0,2,3,9,760000
2014,4,3.75,3320,0,0,3,10,1.70E+06
2014,4,3.25,3270,0,0,3,9,1.03E+06
2006,4,2.5,2670,0,0,3,9,515000
2004,3,2.25,1410,0,0,3,7,355000
2014,4,2.75,2475,0,0,3,7,319900
2006,3,3.5,1600,0,0,3,8,460000
2008,2,1,1290,0,0,3,7,305000
2012,3,2.5,1608,0,0,3,8,280000
2011,2,2.25,1300,0,0,3,8,394950
2014,4,3.5,2530,0,0,3,8,382000
2008,3,2.5,1390,0,0,3,8,560000
2014,3,2.25,1640,0,0,3,8,772000
2012,4,2.5,2229,0,0,3,7,324950
2010,3,2.5,1790,0,0,3,8,530000
2009,3,2.25,990,0,0,3,8,384000
2013,5,2.75,3240,0,0,3,10,719950
2006,2,2.5,1280,0,0,3,8,319950
2006,3,2.5,1610,0,0,3,8,292000
2008,6,3.5,3670,0,0,3,10,1.50E+06
2008,2,2.5,1150,0,0,3,8,425000
2014,5,3.75,3760,0,0,3,9,799950
2014,2,2.5,1320,0,0,3,8,499000
2012,4,2.75,2700,0,0,3,9,572000
2008,2,2,1480,0,0,3,8,459000
2014,3,2.25,1410,0,0,3,9,529500
2005,4,2.5,3135,0,0,3,9,374500
2007,3,2.5,1480,0,0,3,8,584000
2007,4,4.5,4020,0,0,3,10,1.90E+06
2006,2,2.25,1060,0,0,3,8,505000
2009,2,2.5,1950,0,0,3,8,565000
2011,4,2.75,3340,0,0,3,9,799000
2007,3,2.5,1570,0,0,3,9,547000
2014,3,2.5,1930,0,0,3,7,550000
1996,3,2,1590,0,0,3,7,250000
2014,4,4.5,3720,0,0,3,10,960000
2010,4,4.25,4470,0,1,3,11,2.95E+06
2005,2,1,1290,0,0,3,7,441000
2012,3,2.25,1489,0,0,3,7,265000
2012,3,2.5,2075,0,0,3,7,430000
2011,3,2.5,1413,0,0,3,8,286800
2008,3,2.5,1300,0,0,3,8,375000
2013,3,3.25,1480,0,0,3,8,312500
2012,4,2.75,3320,0,0,3,9,850000
2007,3,2.25,1530,0,0,3,7,390500
2010,3,2.5,1180,0,0,3,8,455000
2009,2,2,1190,0,0,3,8,455000
2008,3,2.25,1300,0,0,3,8,515000
2013,3,3.5,1710,0,0,3,7,362500
2007,3,2.5,2390,0,0,3,9,460000
2010,4,3.5,3510,0,0,3,8,540000
2014,3,1.75,1140,0,0,3,8,230000
2007,2,2.5,1320,0,0,3,8,425000
2007,5,3,2100,0,0,3,8,298450
2004,4,2.5,2400,0,0,3,8,344000
2005,3,2.5,1408,0,0,3,8,416286
2013,4,2.5,2560,0,0,3,8,379500
2005,2,2.5,1260,0,0,3,8,350000
2014,2,1.75,1290,0,0,3,8,258800
2008,4,2.5,2730,0,0,3,8,620000
2009,2,2.5,1630,0,0,3,7,295000
2014,4,2.75,3530,0,0,3,10,908990
2014,4,2.5,2714,0,0,3,9,485230
2005,3,2.25,1630,0,0,3,7,475000
2014,5,3.25,5790,0,3,3,10,1.24E+06
2013,3,3,2230,0,0,3,8,635000
2012,3,2.5,1380,0,0,3,9,350000
2010,3,3.5,1320,0,0,3,8,345000
2014,2,2,1490,0,0,3,9,700000
2008,3,2.25,1280,0,0,3,8,490000
2014,5,4,3870,0,0,3,10,1.30E+06
2009,2,2.5,1280,0,0,3,8,579000
2007,3,1.5,1300,0,0,3,8,552500
2012,4,2.75,2170,0,0,3,8,467000
2012,4,2.25,1763,0,0,3,8,305000
2004,2,1.5,1020,0,0,3,7,212000
2010,4,2.5,1840,0,0,3,7,429000
2014,3,2,1820,0,0,3,9,479950
2014,3,3.5,2670,0,0,3,9,825000
2007,6,6.5,6260,0,0,3,11,1.18E+06
2012,3,2.25,1400,0,0,3,7,250000
1982,2,1.5,1160,0,0,3,7,289000
2013,3,2.5,1400,0,0,3,7,265000
2007,3,2.5,1232,0,0,3,7,344000
1910,4,2.75,2700,0,0,4,8,749000
2007,4,2.5,2550,0,0,3,7,492000
2008,4,2.5,3260,0,0,3,8,552500
2014,2,2.5,1680,0,0,3,8,653500
2006,4,3.25,2630,0,0,3,10,855000
1999,3,1.5,1260,0,0,3,7,333000
2009,4,2.5,2550,0,0,3,7,415000
2008,4,3.25,3450,0,0,3,8,445000
2009,3,2.5,1550,0,0,3,7,273500
2014,4,2.5,4150,0,0,3,10,969990
2014,5,3.5,3900,0,0,3,9,1.20E+06
2006,3,3.25,1550,0,0,3,8,430000
2014,4,2.5,2130,0,0,3,8,392000
2005,4,2.5,2890,0,0,3,9,795000
2008,3,2.5,1220,0,0,3,8,457000
2013,4,2.5,2502,0,0,3,9,453000
2008,3,2,1340,0,0,3,8,376000
2014,4,2.5,2350,0,0,3,8,469995
2008,3,2.5,1810,0,0,3,8,540000
2012,4,2.5,3310,0,0,3,8,555000
2006,3,2,1620,0,0,3,7,445000
2008,2,2,1070,0,0,3,9,256950
2011,4,2.5,2230,0,0,3,8,297000
2005,4,2.5,1970,0,0,3,8,320000
2006,5,4.5,4600,0,0,3,9,805000
2014,4,2.75,3110,0,0,3,9,799990
2007,4,2.5,3490,0,0,3,9,680000
2007,3,2.5,1600,0,0,3,7,395000
2010,3,2.5,1960,0,0,3,8,732000
2004,2,2.5,1000,0,0,3,7,163800
2004,2,2.5,1000,0,0,3,7,220000
1999,2,2,1500,0,0,3,7,308625
2014,3,2.5,2424,0,0,3,9,375000
2006,4,2.5,2303,0,0,3,8,300000
2009,3,2.5,1880,0,0,3,7,284000
2014,2,2,1210,0,0,3,8,610000
2012,4,3.25,3720,0,0,3,9,955000
2014,4,2.75,3610,0,0,3,9,982000
2008,3,1.5,1360,0,0,3,8,359000
2014,5,2.5,2590,0,0,3,8,779380
2007,5,3.25,4390,0,0,3,10,1.51E+06
2014,3,3,2290,0,0,3,8,635000
2007,4,3.75,3880,0,0,3,10,1.06E+06
2006,3,2.5,1350,0,0,3,8,389500
2014,5,2.5,2170,0,0,3,8,359800
2009,3,3,1296,0,0,3,8,399950
2013,3,3.25,1530,0,0,3,8,320000
2014,3,2.5,1489,0,0,3,7,255900
2014,4,2.5,2130,0,0,3,8,380000
2009,3,2.75,1430,0,0,3,9,580000
2008,5,3.75,2380,0,0,3,8,545000
2008,3,2.5,1420,0,0,3,8,451300
2014,4,3.25,3450,0,0,3,9,852880
2009,4,2.5,1914,0,0,3,8,305000
2007,2,1.5,988,0,0,3,7,295000
2012,3,2.25,1584,0,0,3,7,261000
2001,4,2.5,2630,0,0,3,8,560000
2012,4,3.25,3520,0,0,3,9,795000
2006,4,2.5,2380,0,0,3,8,384950
2012,3,1.75,1410,0,0,3,8,500000
2013,4,3.5,3220,0,0,3,9,640000
2014,4,3.25,3266,0,0,3,8,418000
2007,3,2,2550,0,0,3,9,799000
2014,4,3.5,3828,0,0,3,9,552900
2014,3,2.25,1670,0,0,3,8,539950
2014,4,2.5,3056,0,0,3,9,524225
2005,2,1.5,1000,0,0,3,8,424950
2007,3,3.25,1530,0,0,3,8,560000
2009,5,3,3490,0,0,3,9,715000
2006,5,2.5,2760,0,0,3,8,300000
2005,3,2.5,1440,0,0,3,7,405000
2009,3,3,1370,0,0,3,8,327000
2014,6,4,3180,0,0,3,9,859950
2008,4,3,2720,0,0,3,9,560000
2011,3,2.5,1800,0,0,3,8,379900
2008,3,2.5,3220,0,0,3,9,625000
2014,3,2.5,2370,0,0,3,8,398096
2007,3,2.5,1410,0,0,3,7,315000
2014,4,3.5,3640,0,0,3,9,939000
2003,3,2.5,1920,0,0,3,9,674000
2014,4,2.5,2267,0,0,3,7,306000
2006,5,4.75,5780,0,0,3,11,2.32E+06
2011,2,1,1131,0,0,3,7,394950
2014,3,3.5,2940,0,0,3,10,914154
2010,3,2.5,2180,0,0,3,7,496000
2009,3,2.25,1400,0,0,3,8,430100
2013,4,2.5,2680,0,0,3,8,449990
2013,4,2.5,2680,0,0,3,8,502000
2005,3,2.5,1300,0,0,3,7,310000
2013,4,3.5,2796,0,0,3,8,349950
2008,2,1.75,1460,0,0,3,8,625000
2014,4,3.5,4210,0,3,3,9,1.05E+06
2005,4,2.75,2330,0,0,3,9,680000
2013,4,3.5,3930,0,1,3,9,828950
2014,3,2.5,1608,0,0,3,8,274950
1979,2,2.25,1610,0,0,4,7,293000
2007,4,3.5,3200,0,0,3,9,795000
2014,4,2.5,1710,0,0,3,7,282900
2014,5,3.75,3050,0,0,3,9,909950
2014,4,3.5,3560,0,0,3,9,922755
2006,4,2.5,2650,0,0,3,9,424000
2009,3,2.5,3490,0,0,3,8,630000
2007,4,3.25,4140,0,0,3,9,810000
2014,3,2,1670,0,0,3,7,256703
2010,3,2.5,1720,0,0,3,7,386380
2010,2,2,1510,0,0,3,8,485000
2010,3,2.25,1450,0,0,3,7,275000
2011,4,2.5,1812,0,0,3,8,370000
2005,2,2.25,1060,0,0,3,8,499950
2009,3,2.5,1600,0,0,3,8,502000
2005,3,3.25,1530,0,0,3,8,654000
2013,4,2.25,2070,0,0,3,9,575000
2008,4,2.5,3630,0,0,3,10,500000
2005,3,2.5,2140,0,0,3,8,554000
1960,4,1.75,2010,0,0,4,7,360000
2015,4,2.75,2630,0,0,3,8,619990
2012,4,2.5,2233,0,0,3,7,317500
2014,4,2.75,2990,0,0,3,7,564950
2014,2,1.25,1240,0,0,3,8,545000
2006,3,2.5,2230,0,0,3,7,333700
1998,3,3.25,3700,0,0,3,11,1.48E+06
2012,4,3,2290,0,0,3,8,530000
2006,2,1.5,950,0,0,3,8,396000
2012,2,1.75,1120,0,0,3,7,305000
2013,5,3.5,2420,0,0,3,7,380000
2010,4,2.5,1714,0,0,3,8,305000
2011,4,2.5,2230,0,0,3,7,440000
2013,4,3,2530,0,0,3,7,459000
2005,3,3.5,1550,0,0,3,8,530000
2012,4,2.75,3110,0,0,3,8,600000
2008,3,3,2100,0,0,3,8,515000
2007,4,2.5,2150,0,0,3,8,275000
2014,3,1.75,1630,0,0,3,8,540000
2005,3,2.5,2230,0,0,3,7,445000
2009,3,2.5,1320,0,0,3,7,285000
2010,3,2.5,1590,0,0,3,8,480000
2005,5,3.25,2610,0,0,3,8,440000
2008,3,2.5,1440,0,0,3,7,287450
2006,4,2.5,2630,0,0,3,9,507950
2012,3,3.5,3390,0,0,3,10,750000
2007,3,1.5,1400,0,0,3,8,425000
2009,3,3.5,1900,0,0,3,8,420000
2006,3,2.5,1350,0,0,3,8,394950
2012,4,3.25,3420,0,2,3,9,635000
1995,3,2.5,2150,0,0,3,7,513000
2012,4,2.5,2110,0,0,3,8,380000
2007,4,3.25,3810,0,1,3,10,1.13E+06
2007,5,3,2870,0,0,3,8,540000
2009,2,2.25,1240,0,0,3,7,352499
2008,4,3.5,3610,0,0,3,9,603000
2013,4,2.5,2310,0,0,3,9,685000
2006,4,3,1930,0,0,3,7,330675
2006,3,3,1390,0,0,3,7,275000
2010,3,2.5,1578,0,0,3,7,259950
2011,3,2,1720,0,0,3,9,441000
2006,5,3.75,4700,0,0,3,10,1.14E+06
2007,3,3.5,1970,0,0,3,8,590000
2012,3,2.25,1460,0,0,3,8,497000
2014,3,2.5,1930,0,0,3,8,345500
2006,3,2.25,1300,0,0,3,8,562500
2005,3,2.25,1445,0,0,3,7,355000
2009,2,2.25,860,0,0,3,9,345000
2007,3,2.5,3040,0,0,3,9,478000
2014,3,2.5,2424,0,0,3,9,391500
1976,2,1.5,1084,0,0,3,7,265000
2005,3,2.5,2510,0,0,3,8,395000
2006,2,1.5,1220,0,0,3,7,286308
2009,2,2.25,1280,0,0,3,7,370000
2014,5,3.5,3740,0,0,3,9,1.08E+06
2014,3,2.5,1852,0,0,3,7,298900
2007,4,2.5,2580,0,0,3,9,775000
2010,4,3.5,3190,0,0,3,9,790000
2014,3,2.5,3400,0,0,3,8,1.05E+06
1982,2,1.5,1090,0,0,3,7,249000
2011,3,2,2360,0,0,3,8,348000
2011,5,2.5,2460,0,0,3,8,358000
2007,5,2.5,2025,0,0,3,7,260000
2006,4,3,4410,0,0,3,9,765000
2005,3,2.5,2810,0,0,3,9,739000
2006,5,3.5,4490,0,0,3,10,890000
2006,4,2.5,3070,0,0,3,9,462000
1962,4,2.5,1984,0,0,3,8,380000
2013,5,3.5,4750,0,2,3,10,770000
2014,4,3.25,2760,0,0,3,8,641000
2007,4,4,4360,1,4,3,10,2.30E+06
2008,4,2.5,3060,0,0,3,8,369000
2014,4,3,2770,0,0,3,9,1.11E+06
2015,5,2.5,2990,0,0,3,8,357000
2002,3,2.75,1540,0,0,3,8,650000
2007,3,2.5,1400,0,0,3,8,563500
2007,3,2.5,1680,0,0,3,7,345000
2012,3,2,2260,0,0,3,9,479950
2012,4,3.5,3400,0,0,3,9,660000
2007,4,2.5,2930,0,0,3,9,800000
2009,3,2,1239,0,0,3,7,253101
2011,3,3.5,2100,0,0,3,9,555000
1933,4,1,1200,0,0,3,7,240000
1933,4,1,1200,0,0,3,7,380000
2005,2,1.5,680,0,0,3,7,239000
2014,4,3.25,2690,0,0,3,9,760000
2011,4,2.5,2750,0,0,3,8,430000
2010,3,2.5,2450,0,0,3,8,660000
2014,4,2.5,2620,0,0,3,8,399963
2007,2,2,1130,0,0,3,9,411000
2014,4,2.75,2790,0,0,3,8,483453
2014,3,2,1820,0,0,3,9,469950
2013,4,2.75,2910,0,0,3,8,504058
2014,4,2.5,2568,0,0,3,9,425996
2010,4,2.75,3090,0,0,3,9,760005
2014,2,2,1460,0,0,3,8,699999
2014,3,2.5,2010,0,0,3,8,749950
2006,4,2.5,2610,0,0,3,8,674600
2008,2,1.5,960,0,0,3,8,450000
2011,3,2.5,1528,0,0,3,7,272000
2006,2,1.5,1310,0,0,3,8,450000
2015,3,2.25,1760,0,0,3,9,643950
2007,3,2.5,1420,0,0,3,8,290000
2007,3,2.5,1650,0,0,3,8,378000
2008,3,2.5,2320,0,0,3,8,728050
2014,4,2.5,2628,0,0,3,9,499160
2009,4,2.5,2520,0,0,3,8,536000
2012,5,3.5,2880,0,0,3,8,419900
2014,3,2.25,1440,0,0,3,7,469000
2009,3,2.5,2185,0,0,3,9,374000
2014,4,1.5,1500,0,0,3,7,182568
2012,3,2.5,1769,0,0,3,9,334888
2013,4,4,3650,0,3,3,9,799900
2010,4,2.5,2160,0,0,3,8,383000
1999,3,2.5,1820,0,0,3,7,580000
2014,3,2.5,2370,0,0,3,8,351999
2008,3,3,3180,0,2,3,11,1.33E+06
2011,3,2.5,1780,0,0,3,8,312000
2011,4,3.5,2650,0,0,3,8,674950
2007,5,2.75,3300,0,0,3,10,1.11E+06
2007,2,2.5,1160,0,0,3,8,415000
2007,3,3,3460,0,0,3,10,1.25E+06
2009,3,2.5,1390,0,0,3,7,208800
2006,2,2.5,1260,0,0,3,8,452000
2010,5,2.75,2940,0,0,3,8,837000
2013,5,3.5,3190,0,0,3,8,780000
2007,4,3.5,3930,0,0,3,10,1.49E+06
2014,5,3.75,3570,0,0,3,10,1.60E+06
2014,3,2.5,2420,0,0,3,8,369946
2009,3,2.75,3400,0,2,3,9,530000
2012,4,2.5,2478,0,0,3,8,386000
2009,4,2.5,3070,0,2,3,11,1.90E+06
2013,4,3.5,3200,0,2,3,9,735000
2014,5,3.25,5790,0,3,3,10,1.75E+06
2014,3,2.25,1590,0,0,3,8,489950
2008,3,3,1730,0,0,3,8,357500
2013,4,2.5,2303,0,0,3,8,329995
2013,3,2.5,1790,0,0,3,8,414000
2005,3,3.5,2490,0,0,3,8,533500
2014,4,2.5,2669,0,0,3,9,402395
2008,4,3.25,2610,0,0,3,10,725000
2007,6,5.25,6160,0,0,3,11,1.28E+06
2014,2,1.75,1290,0,0,3,8,239800
2013,5,3.5,3560,0,0,3,8,616950
2007,4,3.25,4360,0,3,3,11,1.26E+06
2009,3,2.25,1230,0,0,3,8,435000
2005,4,3.25,3640,0,0,3,10,925000
1981,2,2.5,1780,0,0,3,8,631500
2005,3,1.5,1140,0,0,3,8,399995
2006,3,2,1270,0,0,3,8,369950
2005,5,3.5,2780,0,0,3,8,475000
2012,4,2.5,1912,0,0,3,8,353000
2006,4,2.5,2300,0,0,3,8,329950
2013,3,2.5,2828,0,0,3,8,367000
2013,4,2.5,2425,0,0,3,9,447500
2015,4,3.25,3730,0,0,3,9,595000
2009,1,1,730,0,0,3,7,325000
2005,2,2.5,1990,0,0,3,9,690000
2008,3,2.5,1300,0,0,3,8,329950
2014,4,2.5,2560,0,0,3,8,399500
2007,5,2.5,2450,0,0,3,8,555000
2011,2,1.5,1440,0,0,3,8,427000
2007,3,2.25,1140,0,0,3,8,375000
2005,2,1.5,1110,0,0,3,8,499000
2013,3,2.5,2620,0,0,3,8,750000
2014,3,2.5,1690,0,0,3,8,336900
2009,2,2.75,1950,0,0,3,8,555000
2007,4,3.5,3530,0,0,3,10,1.28E+06
2014,4,3.5,3310,0,0,3,9,999950
2009,5,3,2620,0,0,3,10,975000
2010,3,2.25,1350,0,0,3,8,299000
2007,2,2.5,1741,0,0,3,8,479000
2007,3,2.5,1650,0,0,3,8,428000
2012,3,2.5,1890,0,0,3,7,409000
2009,3,3,1950,0,0,3,9,798500
2006,4,3.5,4490,0,0,3,9,689000
2012,6,2.25,3206,0,0,3,7,375000
2011,4,3.5,4130,0,2,3,10,775000
2014,5,3,2800,0,0,3,8,639983
2010,4,3,1984,0,0,3,7,300000
2014,4,2.5,2750,0,0,3,9,627000
2010,3,2.75,1740,0,0,3,7,275000
2014,4,2.25,1800,0,0,3,8,352800
2008,3,2.25,1540,0,0,3,8,565000
2015,4,2.25,2030,0,0,3,9,765000
2007,4,2.5,3310,0,0,3,9,644000
2007,3,1.5,1270,0,0,3,8,461000
2006,5,2.5,2406,0,0,3,8,270500
2007,2,2.25,1540,0,0,3,9,640000
2013,4,2.5,2820,0,0,3,9,457000
2014,5,2.5,2540,0,0,3,7,355000
2007,2,2.25,1230,0,0,3,8,356000
2014,4,2.5,1900,0,0,3,8,425000
2007,5,2.75,2920,0,0,3,8,562500
2008,3,2.5,1450,0,0,3,8,460000
2005,4,3,5370,0,0,3,10,790000
2006,3,2,1270,0,0,3,8,401000
2014,3,2.5,2550,0,0,3,9,1.10E+06
2007,4,3,3070,0,0,3,9,850000
2010,3,2.25,1450,0,0,3,7,274500
2008,5,3.5,4230,0,0,3,10,1.94E+06
2003,4,2.5,3480,0,0,3,9,808000
2009,3,2.25,1490,0,0,3,7,312000
2005,3,2.25,1200,0,0,3,8,320000
2013,3,2.5,2150,0,0,3,8,410000
2001,3,3.5,3690,0,0,3,10,725000
2007,4,2.5,1900,0,0,3,7,335000
2014,4,3.25,1690,0,0,3,8,519990
2013,4,2.75,2790,0,0,3,8,533112
2014,3,2,1936,0,0,3,7,274900
2013,2,2.25,1150,0,0,3,7,325000
2011,4,2.5,2040,0,0,3,7,350000
2006,4,2.5,2470,0,0,3,9,550000
2014,4,2.5,1890,0,0,3,8,311850
2007,3,2.5,1626,0,0,3,8,526000
2012,4,2.5,2250,0,0,3,8,375000
2007,3,2.25,1350,0,0,3,7,299999
2008,3,2.5,1460,0,0,3,8,436000
2014,3,2.5,2056,0,0,3,7,303000
2012,2,2.5,1160,0,0,3,8,525000
2006,3,3,1384,0,0,3,8,575000
2008,2,1.5,1100,0,0,3,8,420000
2012,3,2.5,2456,0,0,3,8,329950
2009,4,4.25,4500,0,3,3,11,1.83E+06
2006,4,3.25,3780,0,1,3,11,1.18E+06
2014,2,2.5,1320,0,0,3,8,499950
2004,4,3,5940,0,4,3,11,1.15E+06
2009,3,2,1650,0,0,3,7,400000
2014,3,3,1670,0,0,3,7,246950
2005,3,3.25,1610,0,0,3,8,630000
